Category, Price, Wattage, Name, Source
ENERGY STAR CFL Bulbs  - 23-27 W,5.77,23,TCP 4T223 - 23 Watt - T2 CFL - 100 W Equal - 2700K Warm White - Min. Start Temp. -20 Deg. F - 82 CRI - 70 Lumens per Watt - 24 Month Warranty,http://www.1000bulbs.com/product/7679/FC23-4T223.html
ENERGY STAR CFL Bulbs  - 23-27 W,5.89,23,SYLVANIA 29397 - 23 Watt - CFL - 100 W Equal - 3000K Warm White - 82 CRI - 70 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/6234/FC23-29397.html
ENERGY STAR CFL Bulbs  - 23-27 W,5.52,23,23 Watt - 100 W Equal - 2700K Warm White - CFL - GU24 Base - GCP 194,http://www.1000bulbs.com/product/64223/FC23-GU2427T2OD.html
ENERGY STAR CFL Bulbs  - 23-27 W,6.09,23,TCP 33123SP50K - 23 Watt - 90 W Equal - 5000K Full Spectrum - CFL - GU24 Base,http://www.1000bulbs.com/product/2824/FC23-GU2450K.html
ENERGY STAR CFL Bulbs  - 23-27 W,6.09,23,TCP 33123SP30K - 23 Watt - 90 W Equal - 3000K Warm White - CFL - GU24 Base1 review,http://www.1000bulbs.com/product/2825/FC23-GU2430K.html
ENERGY STAR CFL Bulbs  - 23-27 W,2.96,26,26 Watt - CFL - 100 W Equal - 3500K Halogen White - 80 CRI - 70 Lumens per Watt - 18 month Warranty - GCP 221,http://www.1000bulbs.com/product/64226/FC26-MS35OD.html
ENERGY STAR CFL Bulbs  - 23-27 W,3.25,26,26 Watt - CFL - 105 W Equal - 4100K Cool White - 80 CRI - 69 Lumens per Watt - 12 Month Warranty - Energy Miser FE-IISB-26W-41K,http://www.1000bulbs.com/product/1591/FC26-FEIIS26W41.html
ENERGY STAR CFL Bulbs  - 23-27 W,4.04,26,Satco S7414 - (230 Volt) 26 Watt - CFL - 100 W Equal - 5000K Full Spectrum - 80 CRI - 62 Lumens per Watt - 24 Month Warranty1 review,http://www.1000bulbs.com/product/54432/FC26-S50220.html
ENERGY STAR CFL Bulbs  - 23-27 W,4.85,26,GE 25195 - 26 Watt - CFL - 100 W Equal - 4100K Cool White - Min. Start Temp. 5 Deg. F - 82 CRI - 65 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/2232/FC26-25195.html
ENERGY STAR CFL Bulbs  - 23-27 W,5.17,26,GE 15836 - 26 Watt - CFL - 100 W Equal - 2700K Warm White - Min. Start Temp. 5 Deg. F - 82 CRI - 65 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/2233/FC26-15836.html
ENERGY STAR CFL Bulbs  - 23-27 W,6.25,26,26 Watt - 100 W Equal - 2700K Warm White - CFL - GU24 Base -GCP 0841 review,http://www.1000bulbs.com/product/2750/FC26-GU2427OD.html
ENERGY STAR CFL Bulbs  - 23-27 W,6.43,26,GE 80890 - 26 Watt - CFL - 100 W Equal - 2700K Warm White - Min. Start Temp. 5 Deg. F - 82 CRI - 65 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/2231/FC26-80890.html
ENERGY STAR CFL Bulbs  - 23-27 W,3.24,27,TCP 801027-27 - 27 Watt - CFL - 100 W Equal - 2700K Warm White - Min. Start Temp. - 20 Deg. - 82 CRI - 69 Lumens per Watt - 12 Month Warranty 1 review,http://www.1000bulbs.com/product/6798/FC27-801027.html
