Category, Price, Wattage, Name, Source
ENERGY STAR Dishwashers,479,NA,Danby 18 in. Front Control Dishwasher in Stainless Steel with Stainless Steel Tub,http://www.homedepot.com/p/Danby-18-in-Front-Control-Dishwasher-in-Stainless-Steel-with-Stainless-Steel-Tub-DDW1899BLS-1/204584791
ENERGY STAR Dishwashers,479,NA,Maytag JetClean Plus Front Control Dishwasher in White with Steam Cleaning,http://www.homedepot.com/p/Maytag-JetClean-Plus-Front-Control-Dishwasher-in-White-with-Steam-Cleaning-MDBH949PAW/203249945
ENERGY STAR Dishwashers,479,NA,Maytag JetClean Plus Front Control Dishwasher in Black with Steam Cleaning,http://www.homedepot.com/p/Maytag-JetClean-Plus-Front-Control-Dishwasher-in-Black-with-Steam-Cleaning-MDB4709PAB/203249887
ENERGY STAR Dishwashers,498,NA,Whirlpool Gold Top Control Dishwasher in Monochromatic Stainless Steel,http://www.homedepot.com/p/Whirlpool-Gold-Top-Control-Dishwasher-in-Monochromatic-Stainless-Steel-WDT710PAYM/203524129
ENERGY STAR Dishwashers,499,NA,GE Front Control Dishwasher in Black with Steam Cleaning,http://www.homedepot.com/p/GE-Front-Control-Dishwasher-in-Black-with-Steam-Cleaning-GDF540HGDBB/203488901
ENERGY STAR Dishwashers,499,NA,SPT 18 in. Front Control Portable Dishwasher in Stainless Steel with 8 Place Settings Capacity,http://www.homedepot.com/p/SPT-18-in-Front-Control-Portable-Dishwasher-in-Stainless-Steel-with-8-Place-Settings-Capacity-SD-9241SS/204627248
ENERGY STAR Dishwashers,499,NA,GE Artistry Top Control Dishwasher in Black with Steam PreWash,http://www.homedepot.com/p/GE-Artistry-Top-Control-Dishwasher-in-Black-with-Steam-PreWash-ADT521PGFBS/204417239
ENERGY STAR Dehumidifiers,199,NA,Hisense Energy Star 50-Pint Dehumidifier,http://www.homedepot.com/p/Hisense-Energy-Star-50-Pint-Dehumidifier-DH-50K1SJE5/204589486?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,219,NA,GE 50-Pint Dehumidifier,http://www.homedepot.com/p/GE-50-Pint-Dehumidifier-ADEL50LR/203661855?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,228,NA, 45-Pint Dehumidifier,http://www.homedepot.com/p/Unbranded-45-Pint-Dehumidifier-DDR45E/203477653?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,228,NA,Frigidaire 50-Pint Dehumidifier,http://www.homedepot.com/p/Frigidaire-50-Pint-Dehumidifier-FAD504DUD/203473790?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,229,NA,SPT 40-Pint Dehumidifier with ENERGY STAR,http://www.homedepot.com/p/SPT-40-Pint-Dehumidifier-with-ENERGY-STAR-SD-41E/204191445?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,229,NA,Danby 50-Pint Dehumidifier,http://www.homedepot.com/p/Danby-50-Pint-Dehumidifier-ADR50A2G/203989966?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
