Category, Price, Energy Star, Name, Source
ENERGY STAR Computer,2108.38,false,Alienware - 18.4" Laptop - 8GB Memory - 750GB Hard Drive - Silver,http://www.bestbuy.com/site/18-4-laptop-8gb-memory-750gb-hard-drive-silver/1309213887.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309213887&skuId=1309213887&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=2#tab=buyingOptions
ENERGY STAR Computer,888.64,false,HP - 13.3" ProBook Notebook - 4 GB Memory and 128 GB Solid State Drive,http://www.bestbuy.com/site/13-3-probook-notebook-4-gb-memory-and-128-gb-solid-state-drive/1309084937.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309084937&skuId=1309084937&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=3#tab=buyingOptions
ENERGY STAR Computer,1682.25,true,Lenovo - 15.6" ThinkPad Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/15-6-thinkpad-notebook-4-gb-memory-500-gb-hard-drive/1306211947.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1306211947&skuId=1306211947&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=4#tab=buyingOptions
ENERGY STAR Computer,1573.76,true,HP - 15.6" EliteBook Notebook - 8 GB Memory and 180 GB Solid State Drive,http://www.bestbuy.com/site/15-6-elitebook-notebook-8-gb-memory-and-180-gb-solid-state-drive/1309222797.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309222797&skuId=1309222797&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=5#tab=buyingOptions
ENERGY STAR Computer,1025.41,true,HP - ProBook 650 G1 15.6" Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black,http://www.bestbuy.com/site/probook-650-g1-15-6-laptop-intel-core-i5-4gb-memory-500gb-hard-drive-black/1309359684.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309359684&skuId=1309359684&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=6#tab=buyingOptions
ENERGY STAR Computer,923.96,true,Lenovo - 14" ThinkPad Ultrabook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/14-thinkpad-ultrabook-4-gb-memory-500-gb-hard-drive/1309359790.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309359790&skuId=1309359790&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=7#tab=buyingOptions
ENERGY STAR Computer,775.09,false,Acer - TravelMate P6 Series 15.6" Laptop - 4GB Memory - 500GB Hard Drive - Black,http://www.bestbuy.com/site/travelmate-p6-series-15-6-laptop-4gb-memory-500gb-hard-drive-black/1307335345.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1307335345&skuId=1307335345&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=8#tab=buyingOptions
ENERGY STAR Computer,710.76,false,Acer - 15.6" TravelMate Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/15-6-travelmate-notebook-4-gb-memory-500-gb-hard-drive/1309147793.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309147793&skuId=1309147793&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=9#tab=buyingOptions
ENERGY STAR Computer,606.20,false,Dell - 17.3" Laptop - AMD A8-Series - 8GB Memory - 1TB Hard Drive - Fire Red,http://www.bestbuy.com/site/17-3-laptop-amd-a8-series-8gb-memory-1tb-hard-drive-fire-red/1309528578.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309528578&skuId=1309528578&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=10#tab=buyingOptions
ENERGY STAR Computer,279.99,false,Lenovo - Refurbished - 14" ThinkPad Notebook - 4 GB Memory - 320 GB Hard Drive,http://www.bestbuy.com/site/refurbished-14-thinkpad-notebook-4-gb-memory-320-gb-hard-drive/1304514002.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1304514002&skuId=1304514002&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=11#tab=buyingOptions
ENERGY STAR Computer,1186.18,true,HP - EliteBook 820 G1 12.5" Laptop - 4GB Memory - 180GB Solid State Drive - Black,http://www.bestbuy.com/site/elitebook-820-g1-12-5-laptop-4gb-memory-180gb-solid-state-drive-black/1309181315.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309181315&skuId=1309181315&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=12#tab=buyingOptions
ENERGY STAR Computer,1154.94,true,Apple® - 13.3" MacBook Pro Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/13-3-macbook-pro-notebook-4-gb-memory-500-gb-hard-drive/1307938515.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1307938515&skuId=1307938515&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=13#tab=buyingOptions
ENERGY STAR Computer,464.94,false,HP - SlateBook - 16GB,http://www.bestbuy.com/site/slatebook-16gb/1307712276.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1307712276&skuId=1307712276&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=14#tab=buyingOptions
ENERGY STAR Computer,389.06,false,HP - 15.6" Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/15-6-notebook-4-gb-memory-500-gb-hard-drive/1308704560.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1308704560&skuId=1308704560&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=15#tab=buyingOptions
ENERGY STAR Computer,1149.00,false,Apple® - Refurbished - 15.4" MacBook Pro Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/refurbished-15-4-macbook-pro-notebook-4-gb-memory-500-gb-hard-drive/1308847069.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1308847069&skuId=1308847069&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=17#tab=buyingOptions
ENERGY STAR Computer,749.99,false,Sony - Geek Squad Certified Refurbished VAIO T Series Ultrabook 15.5" Touch-Screen Laptop - 8GB Memory - Silver Mist,http://www.bestbuy.com/site/geek-squad-certified-refurbished-vaio-t-series-ultrabook-15-5-touch-screen-laptop-8gb-memory/8873339.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1218924792698&skuId=8873339&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=19
ENERGY STAR Computer,1645.98,true,Asus - ZENBOOK 13.3" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB SSD + 128GB SSD - Dark Blue,http://www.bestbuy.com/site/zenbook-13-3-touch-screen-laptop-intel-core-i5-8gb-memory-128gb-ssd-128gb-ssd/2678045.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219075619364&skuId=2678045&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=20
ENERGY STAR Computer,722.99,false,HP - 14" ProBook Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/14-probook-notebook-4-gb-memory-500-gb-hard-drive/1304935883.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1304935883&skuId=1304935883&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=21#tab=buyingOptions
ENERGY STAR Computer,1305.98,false,HP - 2-in-1 11.6" Touch-Screen Laptop - Intel Core i3 - 4GB Memory - 128GB Solid State Drive,http://www.bestbuy.com/site/2-in-1-11-6-touch-screen-laptop-intel-core-i3-4gb-memory-128gb-solid-state-drive/8942708.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219057719150&skuId=8942708&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=22
ENERGY STAR Computer,1699.99,false,Toshiba - KIRAbook 13.3" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Magnesium Alloy,http://www.bestbuy.com/site/kirabook-13-3-touch-screen-laptop-intel-core-i7-8gb-memory-256gb-solid-state-drive/4979024.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219106282458&skuId=4979024&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=23
ENERGY STAR Computer,579.99,false,HP - Pavilion 2-in-1 11.6" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 64GB Solid State Drive - Sparkling Black,http://www.bestbuy.com/site/pavilion-2-in-1-11-6-touch-screen-laptop-intel-pentium-4gb-memory-64gb-solid-state-drive/3355082.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219091130507&skuId=3355082&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=24
ENERGY STAR Computer,539.99,true,HP - Pavilion 17.3" Laptop - Intel Core i3 - 4GB Memory - 750GB Hard Drive - Silver,http://www.bestbuy.com/site/pavilion-17-3-laptop-intel-core-i3-4gb-memory-750gb-hard-drive/3355211.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219091130363&skuId=3355211&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=25
ENERGY STAR Computer,339.99,false,HP - Pavilion 17.3" Geek Squad Certified Refurbished Laptop - 4GB Memory - 640GB Hard Drive - Sparkling Black,http://www.bestbuy.com/site/pavilion-17-3-geek-squad-certified-refurbished-laptop-4gb-memory-640gb-hard-drive/8708079.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1218887714725&skuId=8708079&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=26
ENERGY STAR Computer,1844.98,false,HP - EliteBook 850 G1 15.6" Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Black,http://www.bestbuy.com/site/elitebook-850-g1-15-6-laptop-intel-core-i7-16gb-memory-256gb-solid-state-drive/3102407.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219087557699&skuId=3102407&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=27
ENERGY STAR Computer,788.14,true,HP - ENVY Leap Motion SE 15.6" Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Natural Silver,http://www.bestbuy.com/site/envy-leap-motion-se-15-6-laptop-intel-core-i5-8gb-memory-1tb-hard-drive-natural-silver/1310567399.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1310567399&skuId=1310567399&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=28#tab=buyingOptions
ENERGY STAR Computer,613.98,false,Lenovo - G Series 17.3" Laptop - Intel Core i5 - 6GB Memory - 1TB Hard Drive - Black,http://www.bestbuy.com/site/g-series-17-3-laptop-intel-core-i5-6gb-memory-1tb-hard-drive/5209028.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219115311873&skuId=5209028&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=29
ENERGY STAR Computer,1839.99,false,CyberPowerPC - 17.3" Laptop - Intel Core i7 - 16GB Memory - 750GB Hard Drive + 250GB Solid State Drive - Gray,http://www.bestbuy.com/site/17-3-laptop-intel-core-i7-16gb-memory-750gb-hard-drive-250gb-solid-state-drive/1484792.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219052239314&skuId=1484792&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=30
ENERGY STAR Computer,1065.98,false,Dell - XPS 2-in-1 12.5" Touch-Screen Laptop - Intel Core i5 - 4GB Memory - 128GB Solid State Drive - Carbon Fiber,http://www.bestbuy.com/site/xps-2-in-1-12-5-touch-screen-laptop-intel-core-i5-4gb-memory-128gb-solid-state-drive/3979683.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219094926800&skuId=3979683&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=31
ENERGY STAR Computer,564.99,false,HP - 340 G1 14" Laptop - Intel Core i3 - 4GB Memory - 500GB Hard Drive - Silver,http://www.bestbuy.com/site/340-g1-14-laptop-intel-core-i3-4gb-memory-500gb-hard-drive-silver/1310554566.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1310554566&skuId=1310554566&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=32#tab=buyingOptions
ENERGY STAR Computer,369.99,false,Asus - Refurbished - 15.6" Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/refurbished-15-6-notebook-4-gb-memory-500-gb-hard-drive/1310711730.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1310711730&skuId=1310711730&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=33#tab=buyingOptions
ENERGY STAR Computer,4677.53,false,Panasonic - Toughbook Tablet PC - 10.1" - CircuLumin - Verizon - 4G - Intel Core i5 i5-3427U 1.80 GHz,http://www.bestbuy.com/site/toughbook-tablet-pc-10-1-circulumin-verizon-4g-intel-core-i5-i5-3427u-1-80-ghz/1310822009.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1310822009&skuId=1310822009&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=34#tab=buyingOptions
ENERGY STAR Computer,759.99,false,HP - ProBook 450 G1 15.6" Touch-Screen Laptop - Intel Core i3 - 4GB Memory - 500GB Hard Drive - Platinum,http://www.bestbuy.com/site/probook-450-g1-15-6-touch-screen-laptop-intel-core-i3-4gb-memory-500gb-hard-drive/5098004.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219107945354&skuId=5098004&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=35
ENERGY STAR Computer,919.99,true,HP - ProBook 640 G1 14" Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Platinum Silver,http://www.bestbuy.com/site/probook-640-g1-14-laptop-intel-core-i5-4gb-memory-500gb-hard-drive/4934007.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219104952606&skuId=4934007&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=36
ENERGY STAR Computer,849.99,false,HP - Pro x2 2-in-1 11.6" Touch-Screen Laptop - Intel Core i3 - 4GB Memory - 128GB Solid State Drive - Black,http://www.bestbuy.com/site/pro-x2-2-in-1-11-6-touch-screen-laptop-intel-core-i3-4gb-memory-128gb-solid-state-drive/4292316.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219097377156&skuId=4292316&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=37
ENERGY STAR Computer,1498.91,false,Samsung - Series 9 13.3" Laptop - 4GB Memory - 128GB Solid State Drive - Silver,http://www.bestbuy.com/site/series-9-13-3-laptop-4gb-memory-128gb-solid-state-drive-silver/1304924771.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1304924771&skuId=1304924771&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=38#tab=buyingOptions
ENERGY STAR Computer,600.74,false,Lenovo - G Series 17.3" Laptop - Intel Core i3 - 6GB Memory - 500GB Hard Drive - Black,http://www.bestbuy.com/site/g-series-17-3-laptop-intel-core-i3-6gb-memory-500gb-hard-drive-black/1310091955.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1310091955&skuId=1310091955&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=39#tab=buyingOptions
ENERGY STAR Computer,1631.16,true,HP - 15.6" ZBook Notebook - 8 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/15-6-zbook-notebook-8-gb-memory-500-gb-hard-drive/1308851622.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1308851622&skuId=1308851622&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=40#tab=buyingOptions
ENERGY STAR Computer,1192.98,true,HP - ProBook 640 G1 14" Laptop - Intel Core i5 - 4GB Memory - 180GB Solid State Drive - Black,http://www.bestbuy.com/site/probook-640-g1-14-laptop-intel-core-i5-4gb-memory-180gb-solid-state-drive/3454019.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219091559954&skuId=3454019&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=41
ENERGY STAR Computer,1109.98,true,HP - EliteBook 850 G1 15.6" Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black,http://www.bestbuy.com/site/elitebook-850-g1-15-6-laptop-intel-core-i5-4gb-memory-500gb-hard-drive/3538056.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=1219092112410&skuId=3538056&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=42
ENERGY STAR Computer,316.67,true,Asus - 11.6" Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/11-6-notebook-4-gb-memory-500-gb-hard-drive/1310109872.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1310109872&skuId=1310109872&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=43#tab=buyingOptions
ENERGY STAR Computer,948.28,true,HP - ProBook 640 G1 14" Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Platinum Silver,http://www.bestbuy.com/site/probook-640-g1-14-laptop-intel-core-i5-4gb-memory-500gb-hard-drive-platinum-silver/1309339815.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309339815&skuId=1309339815&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=44#tab=buyingOptions
ENERGY STAR Computer,1240.78,true,Lenovo - ThinkPad 14" Laptop - 4GB Memory - 128GB Solid State Drive,http://www.bestbuy.com/site/thinkpad-14-laptop-4gb-memory-128gb-solid-state-drive/1305122787.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1305122787&skuId=1305122787&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=45#tab=buyingOptions
ENERGY STAR Computer,1659.45,false,Asus - ZENBOOK Prime Ultrabook 13.3" Laptop - 4GB Memory - 256GB Solid State Drive - Silver,http://www.bestbuy.com/site/zenbook-prime-ultrabook-13-3-laptop-4gb-memory-256gb-solid-state-drive-silver/1307221693.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1307221693&skuId=1307221693&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=46#tab=buyingOptions
ENERGY STAR Computer,1340.94,true,HP - 15.6" EliteBook Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/15-6-elitebook-notebook-4-gb-memory-500-gb-hard-drive/1307373583.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1307373583&skuId=1307373583&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=48#tab=buyingOptions
ENERGY STAR Computer,611.69,true,Asus - 15.6" Laptop - 4GB Memory - 500GB Hard Drive - Dark Gray,http://www.bestbuy.com/site/15-6-laptop-4gb-memory-500gb-hard-drive-dark-gray/1307584415.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1307584415&skuId=1307584415&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=49#tab=buyingOptions
ENERGY STAR Computer,1238.09,true,Dell - 15.6" Latitude Notebook - 4 GB Memory - 320 GB Hard Drive,http://www.bestbuy.com/site/15-6-latitude-notebook-4-gb-memory-320-gb-hard-drive/1309235490.p;jsessionid=42829703270A5BEB7261BA2F500DDC78.bbolsp-app04-142?id=mp1309235490&skuId=1309235490&st=pcmcat138500050001_categoryid$abcat0502000&cp=30&lp=50#tab=buyingOptions
ENERGY STAR Computer,349.99,false,Dell - Refurbished - 17.3" Inspiron Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/refurbished-17-3-inspiron-notebook-4-gb-memory-500-gb-hard-drive/1309011223.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1309011223&skuId=1309011223&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=1#tab=buyingOptions
ENERGY STAR Computer,712.87,false,HP - Refurbished - 14" Envy Notebook - 8 GB Memory - 1 TB Hard Drive,http://www.bestbuy.com/site/refurbished-14-envy-notebook-8-gb-memory-1-tb-hard-drive/1307888070.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1307888070&skuId=1307888070&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=2#tab=buyingOptions
ENERGY STAR Computer,2270.00,true,Dell - 15.6" Precision Notebook - 8 GB Memory and 500 GB Solid State Drive,http://www.bestbuy.com/site/15-6-precision-notebook-8-gb-memory-and-500-gb-solid-state-drive/1309613281.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1309613281&skuId=1309613281&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=3#tab=buyingOptions
ENERGY STAR Computer,400.09,true,Toshiba - Satellite 11.6" Touch-Screen Laptop - Intel Celeron - 4GB Memory - 500GB Hard Drive - Silver,http://www.bestbuy.com/site/satellite-11-6-touch-screen-laptop-intel-celeron-4gb-memory-500gb-hard-drive-silver/1309362011.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1309362011&skuId=1309362011&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=4#tab=buyingOptions
ENERGY STAR Computer,779.99,false,Dell - Refurbished - 12.5" Latitude Ultrabook - 8 GB Memory and 256 GB Solid State Drive,http://www.bestbuy.com/site/refurbished-12-5-latitude-ultrabook-8-gb-memory-and-256-gb-solid-state-drive/1310539983.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1310539983&skuId=1310539983&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=5#tab=buyingOptions
ENERGY STAR Computer,521.97,true,Toshiba - Satellite 15.6" Touch-Screen Laptop - AMD A4-Series - 4GB Memory - 750GB Hard Drive - Satin Black,http://www.bestbuy.com/site/satellite-15-6-touch-screen-laptop-amd-a4-series-4gb-memory-750gb-hard-drive-satin-black/1310254381.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1310254381&skuId=1310254381&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=6#tab=buyingOptions
ENERGY STAR Computer,1099.99,false,Dell - Refurbished - 12.5" XPS Notebook - 8 GB Memory and 256 GB Solid State Drive,http://www.bestbuy.com/site/refurbished-12-5-xps-notebook-8-gb-memory-and-256-gb-solid-state-drive/1310539945.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1310539945&skuId=1310539945&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=7#tab=buyingOptions
ENERGY STAR Computer,979.99,false,Dell - Refurbished - 12.5" Latitude Ultrabook and 256 GB Solid State Drive,http://www.bestbuy.com/site/refurbished-12-5-latitude-ultrabook-and-256-gb-solid-state-drive/1310546042.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1310546042&skuId=1310546042&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=8#tab=buyingOptions
ENERGY STAR Computer,369.99,false,HP - Refurbished - 14" Pavilion Sleekbook Notebook - 6 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/refurbished-14-pavilion-sleekbook-notebook-6-gb-memory-500-gb-hard-drive/1308320746.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1308320746&skuId=1308320746&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=9#tab=buyingOptions
ENERGY STAR Computer,829.99,false,Dell - Refurbished - 14" Latitude Ultrabook - 4 GB Memory and 256 GB Solid State Drive,http://www.bestbuy.com/site/refurbished-14-latitude-ultrabook-4-gb-memory-and-256-gb-solid-state-drive/1310540002.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1310540002&skuId=1310540002&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=10#tab=buyingOptions
ENERGY STAR Computer,339.99,false,HP - Refurbished - 15.6" Pavilion Sleekbook Notebook - 6 GB Memory - 750 GB Hard Drive,http://www.bestbuy.com/site/refurbished-15-6-pavilion-sleekbook-notebook-6-gb-memory-750-gb-hard-drive/1309347278.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1309347278&skuId=1309347278&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=11#tab=buyingOptions
ENERGY STAR Computer,331.99,false,Dell - Refurbished - 14" Inspiron Ultrabook - 6 GB Memory - 500 GB Hard Drive and 32 GB Solid State Drive,http://www.bestbuy.com/site/refurbished-14-inspiron-ultrabook-6-gb-memory-500-gb-hard-drive-and-32-gb-solid-state-drive/1305949315.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1305949315&skuId=1305949315&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=12#tab=buyingOptions
ENERGY STAR Computer,949.98,true,Dell - 14" Latitude Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/14-latitude-notebook-4-gb-memory-500-gb-hard-drive/1307826690.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1307826690&skuId=1307826690&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=13#tab=buyingOptions
ENERGY STAR Computer,446.33,false,HP - 15.6" Pavilion Notebook - 4 GB Memory - 500 GB Hard Drive,http://www.bestbuy.com/site/15-6-pavilion-notebook-4-gb-memory-500-gb-hard-drive/1309231096.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1309231096&skuId=1309231096&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=14#tab=buyingOptions
ENERGY STAR Computer,450.37,true,HP - 255 G1 15.6" Laptop - 4GB Memory - 320GB Hard Drive - Charcoal,http://www.bestbuy.com/site/255-g1-15-6-laptop-4gb-memory-320gb-hard-drive-charcoal/1309222612.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1309222612&skuId=1309222612&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=15#tab=buyingOptions
ENERGY STAR Computer,416.16,true,Gateway - NE Series 17.3" Laptop - AMD E-Series - 4GB Memory - 500GB Hard Drive - Black,http://www.bestbuy.com/site/ne-series-17-3-laptop-amd-e-series-4gb-memory-500gb-hard-drive-black/1309021611.p;jsessionid=A4CDC2404B8060EFC46430C1AE0DC42D.bbolsp-app02-109?id=mp1309021611&skuId=1309021611&st=pcmcat138500050001_categoryid$abcat0502000&cp=31&lp=16#tab=buyingOptions
